id,danceability,energy,key,loudness,acousticness,valence,tempo,cluster
5fEI1BTxirQMduso1FdE7S,0.669,0.785,8,-6.754,0.0735,0.463,126.005,31
4fINc8dnfcz7AdhFYVA4i7,0.668,0.718,1,-4.736,0.0165,0.345,91.993,29
3es9la1RV8YqhVNdTHUz2c,0.594,0.874,0,-3.716,0.0116,0.628,119.964,39
09CtPGIpYB4BrO8qb1RGsF,0.654,0.76,0,-3.669,0.0797,0.41,99.945,29
1Uon2YOOphIt6uuI9zBuNg,0.847,0.882,11,-4.536,0.0416,0.793,122.013,34
7C6MlEwb7dpyXiMgXqRPVd,0.682,0.752,7,-7.029,0.0919,0.363,89.982,14
2VeL5ezgFikYKtKkclSxVQ,0.597,0.796,9,-6.128,0.1,0.37,102.045,36
4zsIsgBXMwMzK0PQDrHzqQ,0.67,0.73,0,-5.408,0.0643,0.539,119.981,39
0jDWRUbxSn8zQlwFbeLHwo,0.762,0.702,0,-5.87,0.0167,0.898,127.029,61
2p7uiGesWwDL3f7B1CALHX,0.77,0.831,3,-8.071,0.599,0.572,87.974,46
4Q3SMydT4wLutUFpNCc2tI,0.702,0.696,0,-6.577,0.431,0.426,89.997,46
4z0PnuB07fxtVZZRWsCfxb,0.735,0.749,10,-3.766,0.371,0.373,93.718,14
5Vc0rH2fEXElLnzIIxLwlp,0.617,0.671,5,-5.37,0.00195,0.78,123.925,6
0SrrslErFxqDBR30B7LVSb,0.606,0.838,9,-5.5,0.221,0.659,91.02,59
5S5RweUSo6AbetkBIKJ128,0.858,0.62,9,-7.005,0.203,0.895,102.028,28
4jZeZ18SaKIN8XHUCvr3Me,0.85,0.774,3,-5.911,0.0854,0.906,124.944,3
4HbiCvH1R7mVOJ7KY7JQBD,0.66,0.775,2,-4.926,0.0553,0.635,157.036,25
4Iy73U3ZqfhF1cxPDRSMKp,0.793,0.366,7,-10.051,0.0214,0.278,122.991,12
2tPcTFiQF9MbVUyjZ3zDhA,0.856,0.652,1,-5.324,0.177,0.471,97.017,68
5cXg9IQS34FzLVdHhp7hu7,0.855,0.478,1,-9.116,0.00759,0.284,130.018,43
4LmAnpjlhWTahvRkYR8xJa,0.768,0.471,2,-8.406,0.0201,0.405,131.023,43
51rXHuKN8Loc4sUlKPODgH,0.645,0.705,1,-5.008,0.000813,0.376,137.133,13
4qKcDkK6siZ7Jp1Jb4m0aL,0.922,0.581,10,-7.495,0.00104,0.595,140.022,69
1hWYT0w2R0J19rlVkiez7X,0.517,0.811,5,-4.526,0.186,0.494,168.269,22
5rlMVKnvE6ZSzNCs8ZyHqU,0.535,0.8,2,-4.569,0.0183,0.175,113.023,13
2xGjteMU3E1tkEPVFBO08U,0.284,0.704,2,-7.276,0.00583,0.1,191.702,53
16wWFYS9S4hKBk2Ofj3Ss6,0.884,0.547,11,-7.492,0.0438,0.425,158.019,55
0kQI2mBs8VBgIKj5JtuchR,0.595,0.567,2,-6.336,0.0151,0.216,159.8,41
3Vo4wInECJQuz9BIBMOu8i,0.704,0.859,5,-4.877,0.0185,0.926,105.115,3
3VaE1ukyTHQDnAH28aIK6l,0.595,0.731,1,-6.165,0.311,0.535,159.978,52
6huNf4dutXRjJyGn7f5BPS,0.732,0.678,2,-4.977,0.0867,0.196,100.626,29
0zl3PdjIl320fK0pxBGWNR,0.599,0.857,7,-5.7,0.0321,0.469,187.985,21
2ludbmtPoyCPe2K08fAlFl,0.542,0.587,4,-6.145,0.0977,0.243,136.915,8
1LXbv9jiTtdBdHadZ317Gt,0.864,0.484,6,-9.159,0.205,0.534,160.052,58
6eKWSrZfzd25TYYxkscWgg,0.884,0.505,1,-8.322,0.0257,0.582,148.042,4
2KokOIKdw4zZutDil85Ugh,0.827,0.591,5,-7.504,0.0307,0.402,142.113,58
7uzmGiiJyRfuViKKK3lVmR,0.71,0.789,4,-3.874,0.0161,0.717,142.929,9
3ncgNpxLoBQ65ABk4djDyd,0.921,0.467,1,-8.443,0.0149,0.287,135.995,43
4BHzHISX21PYwGXiBEUQ70,0.808,0.771,4,-5.719,0.0413,0.471,161.94,41
6n4U3TlzUGhdSFbUUhTvLP,0.907,0.633,2,-5.145,0.0876,0.395,145.914,41
2UVbBKQOdFAekPTRsnkzcf,0.817,0.816,2,-5.402,0.00263,0.508,181.982,41
0wbnC9AUenxp613TYaJsGK,0.936,0.585,0,-6.914,0.0142,0.242,124.991,43
2XruMFzX9m7Zup8LStQVlb,0.883,0.7,9,-4.63,0.162,0.564,99.97,20
7v5tZiHSglBIeMU4jf1VC3,0.898,0.363,6,-8.877,0.226,0.798,140.037,69
1Q2z1qC6C0Db6nDFkwr9wd,0.476,0.343,3,-10.417,0.59,0.239,171.764,56
0Rt2ekFM9bXqeAgR0TLZkz,0.776,0.732,8,-3.719,0.175,0.383,144.076,50
6DCZcSspjsKoFjzjrWoCdn,0.754,0.449,7,-9.211,0.0332,0.357,77.169,7
2u7mxWSeoqTXndK5e08jMp,0.745,0.646,6,-6.987,0.157,0.46,79.993,7
630sXRhIcfwr2e4RdNtjKN,0.684,0.619,10,-7.005,0.0716,0.284,125.046,58
2gfKNyAHI4MBwBkkP3hXCE,0.938,0.813,7,-6.872,0.0624,0.73,122.984,69
63BokRfXSQhEU6Qi2dSJpZ,0.886,0.512,10,-11.825,0.207,0.454,93.997,12
3GVkPk8mqxz0itaAriG1L7,0.734,0.57,7,-7.066,0.847,0.689,129.953,64
0ECAT7Yu90YumhfMP1F4eC,0.609,0.649,9,-5.766,0.172,0.303,76.982,36
5jzX4dWVQeBTtfBaXnMRt5,0.791,0.713,5,-3.742,0.0163,0.514,130.012,9
66kQ7wr4d2LwwSjr7HXcyr,0.705,0.628,5,-5.362,0.0287,0.465,96.799,7
7rhej63k3GAokc05uB7hNf,0.529,0.671,10,-5.458,0.011,0.7,81.301,36
5BrTUo0xP1wKXLJWUaGFtk,0.841,0.522,10,-5.963,0.0168,0.616,99.059,20
00tCftpJCfoWvP5DwD9EgE,0.779,0.726,6,-6.583,0.0102,0.901,125.94,3
6wdI9sg2VdgjqSg0ozu9PK,0.97,0.806,8,-5.628,0.0955,0.815,120.003,69
0hQnWNnpCxU7dE1BkCAbXt,0.574,0.812,5,-4.061,0.0595,0.216,134.934,18
5WDrQbxcgQZb37VboHTdZL,0.787,0.898,11,-5.492,0.0196,0.809,127.958,34
5fySAmiBZEILTlSwo8n4Wi,0.837,0.871,0,-4.319,0.0929,0.646,99.992,68
7mGdJWJETc696zijUeZ2FD,0.75,0.737,0,-4.89,0.00595,0.354,97.921,29
6Z4UPnU2Kwvws4CYN0kZbw,0.771,0.873,7,-4.386,0.442,0.428,90.997,42
75FDPwaULRdYDn4StFN2rT,0.909,0.546,8,-7.513,0.000704,0.0986,138.043,58
6eYxmK9fdL4hwLnXG2zY3s,0.763,0.726,1,-6.405,0.259,0.349,139.059,41
5de9Ho64dovuQI8Uhn5gPD,0.433,0.778,4,-7.681,0.843,0.764,114.208,52
5365BgI6Fr6agnKQZqPPX1,0.265,0.827,7,-4.661,0.0434,0.131,82.021,63
5uDASfU19gDxSjW8cnCaBp,0.886,0.427,6,-10.028,0.0312,0.23,108.034,12
3DgoM4s0T7VoHEQkp3xUsW,0.747,0.714,6,-5.123,0.0169,0.461,144.969,31
6wOCaV1MY8CN2ujNJSfr5z,0.77,0.502,5,-9.604,0.0614,0.305,127.946,58
2WWruw7ul9N7eqoHELyMc2,0.656,0.804,8,-5.191,0.173,0.314,125.882,50
18bhLb1XbBQbRj9QAvIiHt,0.584,0.731,1,-6.209,0.114,0.44,84.913,29
4xs1uoAjiWAEecX9yKGSF6,0.7,0.74,11,-4.617,0.254,0.663,79.015,59
64PgpLHuQK3UJ5qZ875Vei,0.534,0.583,2,-8.672,0.0262,0.145,106.0,10
40oKW22ZNNkEdZLJTScaQI,0.747,0.524,10,-6.807,0.0306,0.363,140.053,58
4dVpf9jZjcORqGTLUaeYj9,0.797,0.844,11,-5.482,0.0651,0.52,170.142,55
6sDCgB1Ulh7aw92mk0opyd,0.583,0.685,8,-6.978,0.162,0.44,155.947,55
6V4KHt9xu4TPEnDFoBeacT,0.734,0.751,1,-7.26,0.00529,0.56,161.997,41
6NWl2m8asvH83xjuXVNsuG,0.823,0.419,10,-10.358,0.416,0.277,119.958,12
1TwkrsfHX7iqaB8aRmlZ16,0.521,0.763,3,-4.693,0.00835,0.197,75.036,32
5TXDeTFVRVY7Cvt0Dw4vWW,0.746,0.251,11,-16.169,0.782,0.18,139.999,40
7floNISpH8VF4z4459Qo18,0.763,0.726,1,-6.405,0.259,0.349,139.059,41
1c5Lbn9mYwNYbnNiizw6D0,0.934,0.407,0,-8.058,0.00365,0.0793,140.024,43
1xjX4vrqHG1BWk2d91FUvq,0.755,0.56,1,-5.497,0.1,0.587,78.033,30
1WIZiOuNO3woKfdlSK2gNn,0.804,0.66,10,-4.86,0.0319,0.257,94.053,14
2eN2ujxIAg5P0t2jkLs75P,0.536,0.972,2,-2.387,0.000169,0.431,128.02,39
0RTzJVkunbGwuRjXDFHnjf,0.627,0.847,10,-5.303,0.0237,0.611,126.017,0
7qrMWXNwE1aD1o1sBnyIAh,0.498,0.608,7,-5.435,0.221,0.123,169.936,19
2j8MsmmNqmc6UBEA54KOlY,0.64,0.849,2,-5.684,0.058,0.64,76.983,54
6B2ERbVUDfIiUNXCWhjzFG,0.695,0.661,10,-7.2,0.00525,0.513,104.979,24
3xpTHrC1b6dmiLEeM5jO0z,0.665,0.769,4,-5.04,0.4,0.512,80.971,46
3GOjD8hwXOxbTF3apTqSqX,0.514,0.72,8,-5.189,0.0738,0.478,96.237,36
2Ie7pnF3ZKNTde30TQWlWx,0.78,0.787,8,-4.581,0.232,0.258,109.883,14
1cS0TgbR263ey9jn0MwD2s,0.748,0.749,8,-5.916,0.142,0.659,90.09,28
4iTyf5pLZMOR8YrEZgSopo,0.884,0.492,1,-5.343,0.16,0.11,130.072,43
7aW0z1jKq6FgB7ffpbocg6,0.631,0.79,8,-5.128,0.144,0.23,80.522,14
0qgZvYWLIqDn0tXimF8gPa,0.766,0.64,0,-8.899,0.051,0.67,100.044,30
2rHVaNBkAWylDbgh9l47n5,0.65,0.672,2,-5.85,0.447,0.387,115.052,46
7DuvVy7JfFgXwWlVzyyPys,0.49,0.44,10,-7.76,0.00806,0.091,173.095,19
5IdrsGhB8D7RwNwGra9V6i,0.665,0.635,11,-5.763,0.0516,0.472,97.974,36
3jfFw63n74qkinjHibNPMS,0.717,0.804,7,-5.257,0.279,0.362,133.012,50
2H3wWrnO758y0fPH7Ilerg,0.769,0.156,11,-10.7,0.585,0.527,105.95,11
1YlqTH4bqZHOlqj16Fznuh,0.366,0.797,1,-4.923,0.0157,0.181,169.986,53
2XHzzp1j4IfTNp1FTn7YFg,0.669,0.634,11,-6.476,0.0125,0.496,124.906,24
2bwN9oZIn9XXSd8RlJ4FDM,0.595,0.606,5,-6.335,0.00258,0.168,92.075,14
1Faq8G2y56A8fRv7HsLq25,0.797,0.731,9,-4.443,0.229,0.623,146.93,55
0tPQPaOKM32WgMSbPCYyRH,0.721,0.873,1,-4.741,0.0789,0.552,79.943,15
6GuruFkRE6Uht7IUIfYhVl,0.899,0.538,6,-6.285,0.0154,0.711,135.988,69
6I6NX6tjGsxFAsIfGzY9lJ,0.657,0.421,9,-11.378,0.352,0.181,174.063,58
6y6jbcPG4Yn3Du4moXaenr,0.63,0.5,1,-8.755,0.611,0.315,144.871,52
2SUbEGOWS0cUV19uFjQQxR,0.618,0.475,8,-9.05,0.718,0.313,84.964,11
2AYTGaclgKXACh13nJRVcV,0.564,0.717,10,-6.403,0.097,0.423,117.489,36
1f5cbQtDrykjarZVrShaDI,0.839,0.81,5,-5.274,0.501,0.814,129.014,26
6hAKGURpSwL2tvmfjnkWGr,0.647,0.82,9,-5.312,0.0112,0.397,95.081,36
6TcTdyQcyUOliG2ntoEsGU,0.328,0.357,7,-9.533,0.792,0.363,159.423,56
6kZPtpO12FBAgkK4Cf0v18,0.683,0.915,10,-2.205,0.026,0.574,160.0,0
030HRM46GB8JiBMVDgG06n,0.729,0.977,9,-3.64,0.129,0.972,133.019,34
4pCrnGAg1Gl48HN3yyhBl8,0.804,0.864,8,-7.006,0.0749,0.878,131.323,34
59OkvZEB9zPsEa6fQL2LlZ,0.906,0.578,11,-5.241,0.0115,0.507,114.157,20
2RYjte6fWX1JZRszMkOkD0,0.758,0.687,7,-7.56,0.271,0.973,92.045,28
47gXPXYA6qX5SnqqNEC6jL,0.691,0.502,1,-8.635,0.0134,0.449,95.014,29
0UeYCHOETPfai02uskjJ3x,0.636,0.72,11,-6.195,0.0893,0.425,124.944,24
0ouSkB2t2fGeW60MPcvmXl,0.725,0.924,6,-7.851,0.131,0.967,136.034,3
7k88w4w4cg38whDUHL2XHC,0.733,0.825,8,-5.924,0.329,0.967,126.721,34
1KEdF3FNF9bKRCxN3KUMbx,0.684,0.889,8,-4.555,0.0307,0.582,112.005,9
39l1UORIhuHvUWfxG53tRZ,0.539,0.599,3,-10.638,0.0375,0.636,167.7,25
5NPYwuDtfb3xrTAjCrgWqF,0.622,0.327,9,-12.304,0.704,0.673,110.687,64
56KyV36puztkiJ62ca3D1t,0.723,0.844,10,-8.684,0.018,1.0,164.92,34
3whMjJiy2d7Uv80A6Kmljw,0.538,0.878,11,-4.427,0.057,0.661,183.998,21
58kZ9spgxmlEznXGu6FPdQ,0.663,0.577,11,-7.518,0.109,0.454,89.996,36
5ULiEi3KOYP1l7h8VXAsBH,0.664,0.928,0,-4.77,0.0892,0.729,91.035,15
2tYDR0h6i8KuWDJoYPlyj0,0.324,0.673,10,-5.703,0.0145,0.285,84.909,63
4GBhm60xuhtU2a0L9S4wOS,0.639,0.685,1,-6.966,0.0132,0.687,123.101,2
5fHNot2sHBsTUMqaGQlksX,0.836,0.552,7,-5.66,0.0433,0.525,97.036,20
5M5IB1cNzJqbWFEUK4a1MD,0.554,0.371,7,-9.104,0.855,0.245,199.828,56
3hBHT6EFwiAABsMA1ZZBhf,0.473,0.674,0,-8.178,0.0754,0.0851,159.978,8
5UzPmB3EnktKPpILh42kfZ,0.804,0.799,1,-3.26,0.353,0.719,106.979,15
5CLGzJsGqhCEECcpnFQA8x,0.653,0.809,0,-4.057,0.194,0.55,92.213,54
0OlnLZY4cmQzT6ZGttvWBM,0.526,0.52,6,-7.985,0.435,0.13,149.119,19
6l0Ky2PycJV1Bz88kFeVGL,0.661,0.814,0,-5.529,0.0337,0.459,99.963,29
0JGbU6NlewrskD138Wq04b,0.581,0.731,0,-4.482,0.0103,0.272,121.931,13
7FxidSR6IoL3qMRXxFJ8pd,0.728,0.756,10,-6.167,0.0158,0.292,126.02,50
09IStsImFySgyp0pIQdqAc,0.753,0.657,7,-3.061,0.171,0.437,107.01,20
17HaArSkarbzF5vBblXY1h,0.791,0.822,2,-5.563,0.0265,0.384,109.97,68
4kbz7rHVbyjKasuuqelccQ,0.512,0.525,5,-6.823,0.327,0.294,169.951,53
0pakiWeYJcqrqka4SAaqa6,0.684,0.693,2,-7.962,0.156,0.721,118.004,2
0BCPKOYdS2jbQ8iyB56Zns,0.577,0.749,5,-7.215,0.599,0.255,130.97,52
7cwZG5WSgYtBKmIeSHouwY,0.581,0.888,0,-3.198,0.0018,0.629,120.041,39
1kGxLct6mfETmr6rB92ziK,0.526,0.833,1,-3.848,0.0774,0.512,117.075,39
1r3myKmjWoOqRip99CmSj1,0.671,0.808,2,-4.861,0.02,0.637,121.956,39
5KVciTEfXvpcFHR3RFbtJy,0.777,0.57,1,-6.833,0.0869,0.321,139.993,41
7u90MSvVyEjL0c8icaE7jl,0.804,0.823,8,-5.837,0.104,0.616,126.007,9
4EAV2cKiqKP5UPZmY6dejk,0.667,0.741,1,-4.099,0.0425,0.422,149.908,41
7w87IxuO7BDcJ3YUqCyMTT,0.733,0.71,5,-5.849,0.145,0.965,127.975,3
2Z8WuEywRWYTKe1NybPQEW,0.645,0.713,6,-5.355,0.00835,0.566,74.989,66
3ee8Jmje8o58CHK66QrVC2,0.74,0.613,8,-4.88,0.258,0.473,75.023,7
6MPR32vGG1AaQMYOfqvyqx,0.792,0.686,5,-5.599,0.118,0.47,142.994,41
2ar6B69vBde0T2n7IGJcff,0.735,0.62,5,-7.353,0.396,0.536,90.045,46
7H4lYjZnXGqxt5nIjIiQSv,0.747,0.87,5,-4.971,0.00416,0.457,137.997,9
1LVwSgLcGPCdlojTWmealI,0.638,0.598,1,-6.436,0.101,0.432,123.105,29
1W6wxOOYyJyyok8fqYSZ3m,0.573,0.591,11,-6.715,0.0107,0.232,86.721,51
33B8pusNWL0lfl6rm2n8je,0.756,0.751,8,-5.6,0.228,0.962,108.026,28
57cVWZMZVXpacFiPOnAxSH,0.532,0.646,8,-5.137,0.0495,0.44,180.075,21
0mlAOSILGRys2IbvyOT5VJ,0.733,0.897,0,-3.652,0.0391,0.649,96.006,15
6VrCmhRBFnuGKmtNfk4jDs,0.546,0.822,7,-4.483,0.0145,0.615,150.06,6
6HdVpbKJtp4EDpfli4fcOm,0.741,0.679,9,-4.932,0.0862,0.513,163.097,55
0RoA7ObU6phWpqhlC9zH4Z,0.265,0.312,7,-11.689,0.243,0.0998,54.747,38
45Egmo7icyopuzJN0oMEdk,0.708,0.648,6,-5.626,0.0956,0.338,143.955,58
3PzNjV3A8cRiQBUuFmtkQ7,0.635,0.594,7,-5.289,0.114,0.238,159.924,58
5xzCzOAOfRi4DOttSzvznR,0.725,0.834,5,-3.913,0.0784,0.859,120.026,3
5ppjtLheLgMk3jtZXnNjC4,0.801,0.679,2,-4.663,0.106,0.543,115.065,68
6RnkFd8Fqqgk1Uni8RgqCQ,0.635,0.9,0,-3.719,0.00664,0.15,127.978,13
3AEZUABDXNtecAOSC1qTfo,0.761,0.838,4,-3.073,0.4,0.71,93.974,15
1nO2NjuFkGaAWcMdJ1pNrp,0.797,0.633,5,-4.815,0.223,0.577,156.015,41
7ljhuMPoghjMONXNrZHFZi,0.556,0.728,11,-7.133,0.131,0.374,162.006,55
4jPPK0bAYawEKXVQskRU9U,0.756,0.594,0,-5.653,0.0352,0.712,123.967,4
3xWwPvpAv1HbKFmTwf6uKR,0.485,0.783,11,-7.82,0.346,0.154,159.661,19
4xhYxKvAxtrRd83MiqOy29,0.768,0.729,6,-3.521,0.101,0.772,110.02,3
1BuZAIO8WZpavWVbbq3Lci,0.713,0.831,1,-4.75,0.0168,0.584,173.948,41
4eWQlBRaTjPPUlzacqEeoQ,0.637,0.713,0,-4.333,0.181,0.243,129.923,13
1g5ekWqRgWCxG2vX14EFzn,0.372,0.398,4,-8.975,0.0139,0.237,88.32,51
1ZVkcGGkXyZrhiNy3wOAQR,0.803,0.834,6,-5.311,0.0721,0.841,99.963,3
0bhngi9c1n0CXIhqKaYNtF,0.617,0.411,10,-7.025,0.703,0.41,78.019,11
6NZVZPUxsElLGfQPTEKMF5,0.671,0.622,6,-4.869,0.124,0.241,117.004,14
2eW8aJXH9OSqJuw1UcPEj6,0.526,0.64,1,-5.201,0.687,0.227,84.822,45
2OmyTvFhrEmkqSbtAgPdiD,0.513,0.547,0,-7.703,0.118,0.337,100.066,32
5pSSjM7U4ZIxcjdDLarOVI,0.652,0.695,8,-6.967,0.11,0.781,138.091,34
56GoBnU8VlEQxD7CX86NHA,0.683,0.713,0,-6.53,0.0414,0.644,94.998,15
0mX0wnwM3RibBriP2sYPbQ,0.748,0.691,11,-5.59,0.341,0.68,127.976,24
1dwvNUDc61IR9cE8IlACOr,0.325,0.21,2,-11.347,0.899,0.0646,127.39,37
6xN3fAZfP9WyN9gqs7OgnM,0.716,0.547,1,-5.287,0.0729,0.342,100.0,29
7ooHagUVhmaGGQzvPJ9xXs,0.741,0.849,6,-4.094,0.0601,0.762,99.982,3
5esJb63Nbi1LeG0v4NyKTt,0.488,0.615,9,-4.377,0.034,0.686,130.05,0
2tPEV1kekqG1XPyYTVjeNM,0.601,0.728,1,-5.108,0.0867,0.635,152.003,25
7v3pxNQScxFBOkV6evkyK4,0.797,0.819,11,-3.856,0.0374,0.485,112.04,24
1o48K2U2TjjM46hVWztsU5,0.799,0.933,7,-4.113,0.135,0.668,119.971,9
0F2HPooQ20wUQxOOued2JV,0.598,0.851,5,-4.245,0.0355,0.612,202.046,21
5zT0kpzFSaonTEXxmgk4Q2,0.557,0.343,4,-9.51,0.596,0.367,199.89,47
1Zooe4vouCs2Wtzy89hLXn,0.703,0.76,11,-5.751,0.00426,0.489,110.011,24
0LPEZxK4bchUXqhptNh8tc,0.885,0.879,8,-2.613,0.104,0.739,104.804,28
2qbhijQG7phGVHkPt22fTP,0.679,0.813,0,-5.237,0.0621,0.642,125.033,39
7nxmy3LKlWvVNTjo7vKSi1,0.709,0.814,2,-4.252,0.265,0.749,93.004,15
6fbb7VBPUjqicVq9XG7s3i,0.731,0.674,0,-5.599,0.00613,0.305,125.938,29
4CJ1fANo7GzNVLVDh1otoG,0.252,0.272,0,-11.413,0.66,0.207,67.401,16
7yUIuZY8IRepbCZLI9C7oh,0.845,0.868,1,-4.856,0.275,0.911,103.021,15
2XJWjh3lv33PaQOtH212qi,0.643,0.59,4,-6.244,0.0218,0.303,99.649,29
5zdMmHZqGHkQyfU6velIMU,0.616,0.874,8,-5.975,0.00509,0.844,123.029,34
5RLL3hPFVU3wfib1YijpvE,0.655,0.746,6,-6.355,0.273,0.482,144.979,31
5tWk5AmzccMb4g2ktpjJNL,0.663,0.697,11,-5.274,0.00414,0.793,127.953,34
30pIRfkIrvI88LaXReJ6HJ,0.856,0.743,4,-4.71,0.085,0.833,120.006,3
6jG2YzhxptolDzLHTGLt7S,0.583,0.621,5,-6.902,0.00972,0.399,140.036,31
1ZKNpjwhaCZmcGGvLqQi9k,0.707,0.824,9,-3.852,0.0165,0.517,106.033,24
5KZL8uMLL7mkxjvB8ualwF,0.683,0.442,1,-8.708,0.394,0.202,109.892,10
4qj5Rw9KfiCSCVPldgaohs,0.785,0.75,0,-5.996,0.339,0.837,99.986,15
3rL9VxLN6LzQqwOmBwOiub,0.768,0.62,2,-4.702,0.378,0.732,92.003,30
1XuIfWt9IwYRzwH2yrxZtc,0.741,0.702,3,-7.206,0.0112,0.591,113.03,68
6o6d9XguDF6aJYN6KzLU0e,0.591,0.943,3,-3.138,0.106,0.891,164.711,25
11Th9fPFor8PKJy4pk6LKr,0.759,0.635,7,-4.583,0.287,0.54,128.015,20
6Ybla3iDI40gVVqR5bTM21,0.698,0.625,7,-6.391,0.276,0.332,123.97,58
7xRfNTW18gIo14hSwR3zOf,0.821,0.612,1,-4.979,0.0125,0.384,128.004,68
5cN3TZfA73ZtcOVBYg6A6h,0.54,0.623,4,-7.122,0.327,0.476,94.037,1
1l250WsCkWRSCf6XPUtMjm,0.654,0.757,11,-5.02,0.0675,0.617,164.025,55
7uWTswatFFFpcrIN7pjxaw,0.479,0.616,2,-5.479,0.0754,0.371,180.17,53
1tXF7sfiKLuHp6BW4q52zJ,0.641,0.491,6,-5.121,0.206,0.446,88.013,7
4Y6CcSwIrY7ks0u0QFuBpW,0.759,0.958,10,-4.025,0.00784,0.367,145.02,50
4Wh080ljzFMD6wpNDDWyac,0.589,0.492,7,-6.672,0.511,0.957,150.302,67
1cOnvTNgetMZE17lh7C3ri,0.557,0.978,5,-3.671,0.0479,0.492,168.053,22
3gEI16iBx9dhWyVM1gIpqV,0.663,0.237,1,-16.382,0.00351,0.126,126.013,10
6X3lJWmeFrUYYhD61V75Wz,0.743,0.75,7,-6.665,0.163,0.752,128.159,9
2mQVahe9gsumDmr67neUzb,0.906,0.596,8,-10.254,0.0988,0.811,98.98,60
47Mr4aM41SGZSKpBtCGv8l,0.65,0.456,0,-8.14,0.252,0.732,94.23,30
0upFohXrGxIIAjyaJmCkMU,0.757,0.892,6,-5.321,0.178,0.936,127.014,3
0hSzixwdKTfDQewDKq2cP5,0.805,0.643,10,-13.912,0.41,0.927,104.047,60
7tOcPDj3vyopZ404pY6UuP,0.664,0.717,11,-5.699,0.0528,0.555,124.989,24
6R0GRYk2vs2XuBVemYK5YZ,0.493,0.826,9,-3.106,0.095,0.75,112.865,59
1iOHLlEsMbgJfYBFWy4TjG,0.748,0.907,6,-7.844,0.0038,0.769,132.61,9
3atCD3dVosUsd3KM2yzfeC,0.719,0.167,1,-18.942,0.266,0.161,119.082,17
1vNoA9F5ASnlBISFekDmg3,0.448,0.826,2,-3.244,0.00756,0.19,77.093,32
3XZJUjKkAyiwFkZuWCnF6O,0.647,0.923,4,-3.846,0.18,0.548,115.082,9
2NDZ6i6UfOUSKgFiTQKbnv,0.744,0.562,0,-7.89,0.227,0.161,109.981,10
7gbpozqwdFoqvv19BTk2hu,0.667,0.624,1,-5.527,0.0152,0.19,101.96,29
5We8lGFNpA1IkHAfIJU9XM,0.881,0.658,11,-6.845,0.38,0.836,155.989,69
7vvfMbZeNxCrYOqxqcw3fe,0.536,0.322,7,-12.834,0.601,0.236,135.5,40
6tarvNiKnEjYMj1VZhlDqR,0.667,0.723,5,-4.31,0.0455,0.251,148.058,50
4GUXTRTjQ4voLzwLw9qbPx,0.46,0.498,5,-6.312,0.219,0.154,76.902,51
4Eg6Y5tciACpwMI5s8EqdY,0.851,0.479,2,-10.011,0.0112,0.424,132.98,43
1HM9uVbB4DVQh0QlwY7W6v,0.51,0.715,9,-6.586,0.0542,0.509,97.968,36
0s3P5PImfDZYWIseR3b39D,0.73,0.692,8,-5.432,0.104,0.76,109.08,28
2hEYslbdYWFSIA6JboUvnR,0.354,0.942,7,-3.245,0.00039,0.242,119.992,63
4QtiVmuA88tPQiCOHZuQ5b,0.792,0.895,1,-3.112,0.165,0.794,94.968,15
5nSDY75s6O6jA0K7J1EMYQ,0.475,0.922,1,-2.548,9.39e-05,0.701,152.011,22
34I0nBvoE0ZXmqbKiJ5BWS,0.867,0.663,10,-5.838,0.443,0.481,121.978,20
6KuqAtoeVzxAYOaMveLNpH,0.783,0.84,1,-3.416,0.174,0.839,95.001,15
0uxSUdBrJy9Un0EYoBowng,0.773,0.75,8,-4.009,0.109,0.783,123.426,3
6PGoSes0D9eUDeeAafB2As,0.8,0.585,10,-7.343,0.264,0.779,126.058,69
1WIfWj5skn5UUZTs4cEFBe,0.799,0.436,1,-9.975,0.283,0.311,80.028,43
2yuyaYAELoMG4ApV5wJsWR,0.76,0.476,8,-8.103,0.294,0.354,147.01,58
26XUAwGZqQEyy8Ubhtj4kq,0.859,0.533,6,-8.59,0.0293,0.514,96.453,20
3wAI7MIQtTgwcRmwchPZBc,0.656,0.564,1,-8.925,0.0167,0.25,150.014,10
0FbSpY8RPxTRxi1Fpj9Dz9,0.938,0.549,1,-8.368,0.000831,0.412,144.005,43
4orKDnG33HF5MmdbENDkWI,0.419,0.655,0,-6.679,0.0571,0.353,76.835,32
7ckv40h8C5bZDbeDsqnrP5,0.785,0.528,9,-7.744,0.143,0.256,112.061,12
1kkprSf1Pxc6hr8AsRKEUx,0.778,0.718,11,-5.367,0.0093,0.67,129.976,24
2q95XoeFGixx8b5LNF6Ey1,0.695,0.837,1,-5.617,0.245,0.639,115.067,15
7uoFMmxln0GPXQ0AcCBXRq,0.716,0.512,1,-6.257,0.483,0.326,104.957,46
4PZ4xyWBCCJqAeWI8uSLca,0.797,0.507,1,-9.214,0.308,0.447,102.069,43
6eT7xZZlB2mwyzJ2sUKG6w,0.675,0.562,7,-7.678,0.233,0.309,130.098,58
0oSUTZCJiLEFm0sVaQBVNN,0.649,0.778,0,-4.415,0.0109,0.595,129.996,39
6ZOBP3NvffbU4SZcrnt1k6,0.545,0.865,11,-5.708,0.00664,0.543,99.009,36
5MeZ3VxmtSv1O8PcekvLTn,0.867,0.857,9,-5.892,0.13,0.402,130.048,24
